Name,rate,stock,currentStock,outStock,Date
BCAAs,37,262,262,0,2024-10-12T02:54:21.967968
HMB,12,1,1,0,2024-10-12T02:54:21.967968
D-Aspartic acid,5,219,219,0,2024-10-12T02:54:21.983595
Testosterone boosters,18,326,326,0,2024-10-12T02:54:21.983595
DHT blockers,13,285,285,0,2024-10-12T02:54:21.999231
Hair growth supplements,68,260,260,0,2024-10-12T02:54:21.999231
Collagen,71,458,458,0,2024-10-12T02:54:21.999231
Biotin,74,288,288,0,2024-10-12T02:54:22.014927
Keratin,89,56,56,0,2024-10-12T02:54:22.014927
Astaxanthin,14,342,342,0,2024-10-12T02:54:22.030474
Lutein,19,244,244,0,2024-10-12T02:54:22.030474
Zeaxanthin,85,321,321,0,2024-10-12T02:54:22.030474
Bacopa monnieri,12,443,443,0,2024-10-12T02:54:22.046094
Rhodiola rosea,15,41,41,0,2024-10-12T02:54:22.057870
Ashwagandha,39,486,486,0,2024-10-12T02:54:22.061882
Holy basil,6,58,58,0,2024-10-12T02:54:22.061882
Schisandra,40,295,295,0,2024-10-12T02:54:22.077604
Cordyceps,51,306,306,0,2024-10-12T02:54:22.077604
Lion's mane,35,258,258,0,2024-10-12T02:54:22.077604
Reishi,61,270,270,0,2024-10-12T02:54:22.093142
Chaga,81,47,47,0,2024-10-12T02:54:22.093142
Maitake,86,375,375,0,2024-10-12T02:54:22.108769
Shiitake,82,56,56,0,2024-10-12T02:54:22.108769
Turkey tail,44,176,176,0,2024-10-12T02:54:22.108769
Agaricus blazei,41,320,320,0,2024-10-12T02:54:22.124391
Enoki,98,31,31,0,2024-10-12T02:54:22.124391
Oyster,46,358,358,0,2024-10-12T02:54:22.140032
Cordonopsis,25,405,405,0,2024-10-12T02:54:22.140032
Ginseng,10,284,284,0,2024-10-12T02:54:22.140032
Siberian ginseng,93,188,188,0,2024-10-12T02:54:22.155643
Panax ginseng,13,449,449,0,2024-10-12T02:54:22.155643
American ginseng,9,337,337,0,2024-10-12T02:54:22.171266
Guarana,82,352,352,0,2024-10-12T02:54:22.172948
Cacao,44,444,444,0,2024-10-12T02:54:22.172948
Ginger,100,62,62,0,2024-10-12T02:54:22.187035
Turmeric,28,265,265,0,2024-10-12T02:54:22.187035
Ginkgo biloba,18,37,37,0,2024-10-12T02:54:22.202683
Rhodiola rosea,24,147,147,0,2024-10-12T02:54:22.202683
L-arginine,19,410,410,0,2024-10-12T02:54:22.202683
L-citrulline,32,275,275,0,2024-10-12T02:54:22.218299
Acetyl L-carnitine,3,19,19,0,2024-10-12T02:54:22.218299
Glutathione,1,430,430,0,2024-10-12T02:54:22.234039
N-acetylcysteine,40,126,126,0,2024-10-12T02:54:22.234039
R-alpha lipoic acid,46,108,108,0,2024-10-12T02:54:22.249544
Astaxanthin,74,17,17,0,2024-10-12T02:54:22.249544
Selenium,85,431,431,0,2024-10-12T02:54:22.249544
Zinc,30,443,443,0,2024-10-12T02:54:22.265170
Vitamin D,27,344,344,0,2024-10-12T02:54:22.265170
Vitamin C,49,91,91,0,2024-10-12T02:54:22.280796
Vitamin A,58,131,131,0,2024-10-12T02:54:22.280796
Vitamin E,55,219,219,0,2024-10-12T02:54:22.296420
CoQ10,23,345,345,0,2024-10-12T02:54:22.296420
Omega-3 fatty acids,5,427,427,0,2024-10-12T02:54:22.296420
Krill oil,6,491,491,0,2024-10-12T02:54:22.312044
Flaxseed oil,69,85,85,0,2024-10-12T02:54:22.312044
Fish oil,68,265,265,0,2024-10-12T02:54:22.327673
Algal oil,69,143,143,0,2024-10-12T02:54:22.327673
Evening primrose oil,15,59,59,0,2024-10-12T02:54:22.327673
Black seed oil,64,48,48,0,2024-10-12T02:54:22.343311
Saw palmetto,61,411,411,0,2024-10-12T02:54:22.343311
Stinging nettle,91,335,335,0,2024-10-12T02:54:22.358918
Pumpkin seed oil,28,97,97,0,2024-10-12T02:54:22.358918
Hyaluronic acid,34,40,40,0,2024-10-12T02:54:22.358918
Vitamin K2,87,77,77,0,2024-10-12T02:54:22.374563
Folate,36,294,294,0,2024-10-12T02:54:22.374563
Biotin,19,119,119,0,2024-10-12T02:54:22.390217
L-Theanine,30,431,431,0,2024-10-12T02:54:22.390217
5-HTP,4,354,354,0,2024-10-12T02:54:22.405813
Tryptophan,35,371,371,0,2024-10-12T02:54:22.405813
Magnesium,13,139,139,0,2024-10-12T02:54:22.405813
Potassium,83,175,175,0,2024-10-12T02:54:22.421419
Calcium,90,322,322,0,2024-10-12T02:54:22.421419
Sodium,57,97,97,0,2024-10-12T02:54:22.437089
Chloride,65,113,113,0,2024-10-12T02:54:22.437089
Phosphate,39,486,486,0,2024-10-12T02:54:22.452675
Lysine,27,298,298,0,2024-10-12T02:54:22.452675
Threonine,21,311,311,0,2024-10-12T02:54:22.452675
Serine,17,365,365,0,2024-10-12T02:54:22.468390
Methionine,92,416,416,0,2024-10-12T02:54:22.468390
Leucine,54,77,77,0,2024-10-12T02:54:22.483959
Isoleucine,97,492,492,0,2024-10-12T02:54:22.483959
Valine,23,287,287,0,2024-10-12T02:54:22.483959
Histidine,31,240,240,0,2024-10-12T02:54:22.499544
Phenylalanine,70,462,462,0,2024-10-12T02:54:22.499544
Taurine,10,496,496,0,2024-10-12T02:54:22.515170
Creatine,6,42,42,0,2024-10-12T02:54:22.520023
DHEA,63,97,97,0,2024-10-12T02:54:22.531038
Testosterone,4,186,186,0,2024-10-12T02:54:22.531038
Pregnenolone,77,32,32,0,2024-10-12T02:54:22.531038
Androstenedione,26,475,475,0,2024-10-12T02:54:22.546711
Dehydroepiandrosterone,38,348,348,0,2024-10-12T02:54:22.546711
Estrone,86,331,331,0,2024-10-12T02:54:22.562344
Estradiol,64,43,43,0,2024-10-12T02:54:22.562344
Progesterone,36,251,251,0,2024-10-12T02:54:22.562344
Thyroid hormones,19,257,257,0,2024-10-12T02:54:22.577970
Adrenal hormones,32,452,452,0,2024-10-12T02:54:22.577970
Insulin,69,28,28,0,2024-10-12T02:54:22.593687
Glucagon,17,80,80,0,2024-10-12T02:54:22.593687
Vasopressin,24,210,210,0,2024-10-12T02:54:22.609303
Calcitonin,77,282,282,0,2024-10-12T02:54:22.609303
Parathyroid hormone,80,447,447,0,2024-10-12T02:54:22.609303
Oxytocin,43,188,188,0,2024-10-12T02:54:22.624887
Prolactin,11,367,367,0,2024-10-12T02:54:22.624887
Somatotropin,52,408,408,0,2024-10-12T02:54:22.640472
Melatonin,32,318,318,0,2024-10-12T02:54:22.640472
Histamine,21,388,388,0,2024-10-12T02:54:22.656214
Serotonin,39,417,417,0,2024-10-12T02:54:22.656214
Dopamine,61,457,457,0,2024-10-12T02:54:22.656214
Norepinephrine,29,319,319,0,2024-10-12T02:54:22.671724
Epinephrine,68,307,307,0,2024-10-12T02:54:22.671724
Acetylcholine,44,445,445,0,2024-10-12T02:54:22.687344
Gamma-aminobutyric acid,18,329,329,0,2024-10-12T02:54:22.687344
Endorphins,96,107,107,0,2024-10-12T02:54:22.703020
Enkephalins,15,462,462,0,2024-10-12T02:54:22.703020
Substance P,75,93,93,0,2024-10-12T02:54:22.703020
Neuropeptide Y,79,1,1,0,2024-10-12T02:54:22.718778
Leptin,76,355,355,0,2024-10-12T02:54:22.718778
Ghrelin,33,450,450,0,2024-10-12T02:54:22.734513
Cholecystokinin,74,245,245,0,2024-10-12T02:54:22.734513
Glucose-dependent insulinotropic peptide,20,283,283,0,2024-10-12T02:54:22.750047
Peptide YY,100,159,159,0,2024-10-12T02:54:22.750047
Neurotensin,53,242,242,0,2024-10-12T02:54:22.750047
Calcitonin gene-related peptide,65,157,157,0,2024-10-12T02:54:22.765677
Vasoactive intestinal peptide,8,343,343,0,2024-10-12T02:54:22.765677
Atrial natriuretic peptide,37,417,417,0,2024-10-12T02:54:22.781343
Brain natriuretic peptide,24,464,464,0,2024-10-12T02:54:22.781343
Corticotropin-releasing hormone,70,227,227,0,2024-10-12T02:54:22.796922
Thyrotropin-releasing hormone,39,253,253,0,2024-10-12T02:54:22.796922
Luteinizing hormone,76,236,236,0,2024-10-12T02:54:22.796922
Follicle-stimulating hormone,54,336,336,0,2024-10-12T02:54:22.812628
Adrenocorticotropic hormone,54,410,410,0,2024-10-12T02:54:22.812628
Growth hormone-releasing hormone,55,3,3,0,2024-10-12T02:54:22.828171
Melanocyte-stimulating hormone,88,129,129,0,2024-10-12T02:54:22.828171
Oxytocin,5,196,196,0,2024-10-12T02:54:22.843800
Antidiuretic hormone,96,410,410,0,2024-10-12T02:54:22.843800
Prolactin,97,45,45,0,2024-10-12T02:54:22.843800
Thyroid-stimulating hormone,22,394,394,0,2024-10-12T02:54:22.859421
Insulin-like growth factor,8,492,492,0,2024-10-12T02:54:22.859421
Thymosin,57,27,27,0,2024-10-12T02:54:22.875051
Gastrin,8,80,80,0,2024-10-12T02:54:22.875051
Secretin,100,92,92,0,2024-10-12T02:54:22.890677
Somatostatin,59,257,257,0,2024-10-12T02:54:22.890677
Insulin-like peptides,17,54,54,0,2024-10-12T02:54:22.890677
Adiponectin,92,7,7,0,2024-10-12T02:54:22.906297
Resistin,7,342,342,0,2024-10-12T02:54:22.906297
Tumor necrosis factor,89,457,457,0,2024-10-12T02:54:22.922051
Interleukins,12,149,149,0,2024-10-12T02:54:22.922051
Interferons,7,312,312,0,2024-10-12T02:54:22.937556
Transforming growth factor,75,92,92,0,2024-10-12T02:54:22.937556
Platelet-derived growth factor,18,152,152,0,2024-10-12T02:54:22.937556
Fibroblast growth factor,24,391,391,0,2024-10-12T02:54:22.953255
Vascular endothelial growth factor,34,470,470,0,2024-10-12T02:54:22.953255
Hepatocyte growth factor,5,311,311,0,2024-10-12T02:54:22.968833
Nerve growth factor,7,329,329,0,2024-10-12T02:54:22.968833
Epidermal growth factor,44,33,33,0,2024-10-12T02:54:22.968833
Insulin-like growth factor,49,174,174,0,2024-10-12T02:54:22.984432
Neurotrophic factors,16,395,395,0,2024-10-12T02:54:22.984432
Glycoprotein hormones,78,139,139,0,2024-10-12T02:54:23.000128
Prostaglandins,72,132,132,0,2024-10-12T02:54:23.000128
Leukotrienes,55,498,498,0,2024-10-12T02:54:23.000128
Thromboxanes,27,410,410,0,2024-10-12T02:54:23.015673
Lipoxins,7,441,441,0,2024-10-12T02:54:23.015673
Endocannabinoids,63,429,429,0,2024-10-12T02:54:23.031383
Nitric oxide,6,442,442,0,2024-10-12T02:54:23.031383
Carbon monoxide,10,444,444,0,2024-10-12T02:54:23.046924
Hydrogen sulfide,98,136,136,0,2024-10-12T02:54:23.046924
Endothelins,15,198,198,0,2024-10-12T02:54:23.062551
Cytokines,83,65,65,0,2024-10-12T02:54:23.062551
Chemokines,76,253,253,0,2024-10-12T02:54:23.062551
Pathogens,55,61,61,0,2024-10-12T02:54:23.078176
Viruses,20,31,31,0,2024-10-12T02:54:23.078176
Bacteria,26,314,314,0,2024-10-12T02:54:23.093797
Fungi,53,329,329,0,2024-10-12T02:54:23.093797
Parasites,41,175,175,0,2024-10-12T02:54:23.093797
Prions,91,44,44,0,2024-10-12T02:54:23.109422
Toxins,39,358,358,0,2024-10-12T02:54:23.109422
Allergens,63,253,253,0,2024-10-12T02:54:23.125129
Antigens,28,278,278,0,2024-10-12T02:54:23.125129
Antibodies,93,410,410,0,2024-10-12T02:54:23.125129
Inflammatory mediators,13,322,322,0,2024-10-12T02:54:23.140672
Immune cells,9,495,495,0,2024-10-12T02:54:23.156451
Cytokines,76,400,400,0,2024-10-12T02:54:23.171923
Interleukins,38,316,316,0,2024-10-12T02:54:23.171923
Tumor necrosis factor,8,302,302,0,2024-10-12T02:54:23.187550
Complement proteins,83,179,179,0,2024-10-12T02:54:23.187550
Histamine,14,277,277,0,2024-10-12T02:54:23.187550
Mast cells,62,427,427,0,2024-10-12T02:54:23.203171
Macrophages,73,295,295,0,2024-10-12T02:54:23.203171
T cells,98,415,415,0,2024-10-12T02:54:23.203171
B cells,8,165,165,0,2024-10-12T02:54:23.218834
Natural killer cells,29,61,61,0,2024-10-12T02:54:23.218834
Dendritic cells,1,363,363,0,2024-10-12T02:54:23.234501
Neutrophils,82,389,389,0,2024-10-12T02:54:23.234501
Eosinophils,88,456,456,0,2024-10-12T02:54:23.250047
Basophils,70,290,290,0,2024-10-12T02:54:23.250693
Monocytes,16,76,76,0,2024-10-12T02:54:23.250693
Granulocytes,62,340,340,0,2024-10-12T02:54:23.265701
Lymphocytes,15,5,5,0,2024-10-12T02:54:23.265701
Cytotoxic T cells,3,476,476,0,2024-10-12T02:54:23.281379
Helper T cells,54,450,450,0,2024-10-12T02:54:23.281379
Regulatory T cells,2,287,287,0,2024-10-12T02:54:23.281379
Memory T cells,82,112,112,0,2024-10-12T02:54:23.296960
Memory B cells,65,223,223,0,2024-10-12T02:54:23.312590
Plasma cells,40,162,162,0,2024-10-12T02:54:23.312590
Antigen-presenting cells,38,410,410,0,2024-10-12T02:54:23.312590
Immune complexes,50,428,428,0,2024-10-12T02:54:23.328213
Immunoglobulins,46,10,10,0,2024-10-12T02:54:23.328213
IgG,20,382,382,0,2024-10-12T02:54:23.343837
IgM,75,326,326,0,2024-10-12T02:54:23.343837
IgA,44,46,46,0,2024-10-12T02:54:23.359461
IgE,92,164,164,0,2024-10-12T02:54:23.359461
IgD,42,476,476,0,2024-10-12T02:54:23.359461
Cellular immunity,34,415,415,0,2024-10-12T02:54:23.375092
Humoral immunity,78,339,339,0,2024-10-12T02:54:23.375092
Adaptive immunity,61,135,135,0,2024-10-12T02:54:23.390788
Innate immunity,50,173,173,0,2024-10-12T02:54:23.390788
Autoimmunity,94,435,435,0,2024-10-12T02:54:23.390788
Hypersensitivity,87,413,413,0,2024-10-12T02:54:23.406334
Immunodeficiency,57,87,87,0,2024-10-12T02:54:23.406334
Vaccines,79,443,443,0,2024-10-12T02:54:23.421967
Adjuvants,67,336,336,0,2024-10-12T02:54:23.421967
Immunomodulators,18,492,492,0,2024-10-12T02:54:23.437586
Immunotherapy,63,142,142,0,2024-10-12T02:54:23.437586
Biologics,33,488,488,0,2024-10-12T02:54:23.437586
Monoclonal antibodies,12,255,255,0,2024-10-12T02:54:23.453302
Cytokine inhibitors,15,352,352,0,2024-10-12T02:54:23.453302
Checkpoint inhibitors,77,250,250,0,2024-10-12T02:54:23.468866
CAR T-cell therapy,18,448,448,0,2024-10-12T02:54:23.468866
Gene therapy,21,289,289,0,2024-10-12T02:54:23.468866
Cell therapy,45,253,253,0,2024-10-12T02:54:23.484561
Stem cell therapy,2,279,279,0,2024-10-12T02:54:23.484561
Transplantation,89,464,464,0,2024-10-12T02:54:23.500087
Immunosuppressants,70,403,403,0,2024-10-12T02:54:23.500087
Immunostimulants,49,344,344,0,2024-10-12T02:54:23.515789
Immunoadjuvants,88,149,149,0,2024-10-12T02:54:23.515789
Immunotherapeutic agents,90,411,411,0,2024-10-12T02:54:23.531338
Vaccines,13,120,120,0,2024-10-12T02:54:23.534395
Toxoids,77,351,351,0,2024-10-12T02:54:23.534395
Antitoxins,21,258,258,0,2024-10-12T02:54:23.547492
Immunoglobulins,28,211,211,0,2024-10-12T02:54:23.547492
Monoclonal antibodies,39,222,222,0,2024-10-12T02:54:23.563145
Hyperimmune globulin,1,359,359,0,2024-10-12T02:54:23.563145
Cytokines,95,429,429,0,2024-10-12T02:54:23.578830
Interferons,46,35,35,0,2024-10-12T02:54:23.578830
Interleukins,13,238,238,0,2024-10-12T02:54:23.594475
Colony-stimulating factors,87,154,154,0,2024-10-12T02:54:23.594475
Chemokines,87,423,423,0,2024-10-12T02:54:23.594475
Growth factors,28,95,95,0,2024-10-12T02:54:23.610092
Antigen-presenting cells,78,358,358,0,2024-10-12T02:54:23.610092
Macrophages,33,376,376,0,2024-10-12T02:54:23.625628
Dendritic cells,94,471,471,0,2024-10-12T02:54:23.625628
B cells,68,25,25,0,2024-10-12T02:54:23.625628
T cells,69,151,151,0,2024-10-12T02:54:23.641342
Natural killer cells,54,199,199,0,2024-10-12T02:54:23.641342
Regulatory T cells,77,283,283,0,2024-10-12T02:54:23.656919
Memory T cells,71,182,182,0,2024-10-12T02:54:23.656919
Memory B cells,97,228,228,0,2024-10-12T02:54:23.656919
Plasma cells,55,293,293,0,2024-10-12T02:54:23.672512
Cytotoxic T cells,21,196,196,0,2024-10-12T02:54:23.672512
Helper T cells,24,323,323,0,2024-10-12T02:54:23.688207
Immune complexes,13,359,359,0,2024-10-12T02:54:23.688207
Immunoglobulins,96,199,199,0,2024-10-12T02:54:23.703849
IgG,98,319,319,0,2024-10-12T02:54:23.703849
IgM,87,123,123,0,2024-10-12T02:54:23.703849
IgA,53,349,349,0,2024-10-12T02:54:23.719708
IgE,88,165,165,0,2024-10-12T02:54:23.719708
IgD,76,124,124,0,2024-10-12T02:54:23.735426
Complement proteins,54,85,85,0,2024-10-12T02:54:23.735426
Mast cells,3,349,349,0,2024-10-12T02:54:23.735426
Basophils,19,135,135,0,2024-10-12T02:54:23.750964
Eosinophils,45,33,33,0,2024-10-12T02:54:23.750964
Neutrophils,52,365,365,0,2024-10-12T02:54:23.766666
Monocytes,68,495,495,0,2024-10-12T02:54:23.766666
Granulocytes,15,372,372,0,2024-10-12T02:54:23.782305
Lymphocytes,50,153,153,0,2024-10-12T02:54:23.797931
Acetaminophen,60,271,271,0,2024-10-12T02:54:25.254132
Albuterol,77,183,183,0,2024-10-12T02:54:25.262029
Amoxicillin,59,305,305,0,2024-10-12T02:54:25.265124
Atorvastatin,87,158,158,0,2024-10-12T02:54:25.265124
Amlodipine,53,356,356,0,2024-10-12T02:54:25.280747
Azithromycin,87,284,284,0,2024-10-12T02:54:25.296370
Aspirin,87,292,292,0,2024-10-12T02:54:25.296370
Metformin,49,292,292,0,2024-10-12T02:54:25.312012
Ibuprofen,95,142,142,0,2024-10-12T02:54:25.312012
Lisinopril,93,81,81,0,2024-10-12T02:54:25.327621
Simvastatin,86,39,39,0,2024-10-12T02:54:25.327621
Omeprazole,77,43,43,0,2024-10-12T02:54:25.343249
Levothyroxine,58,77,77,0,2024-10-12T02:54:25.343249
Hydrocodone/Acetaminophen,75,178,178,0,2024-10-12T02:54:25.358886
Furosemide,59,80,80,0,2024-10-12T02:54:25.374497
Gabapentin,56,282,282,0,2024-10-12T02:54:25.374497
Warfarin,65,60,60,0,2024-10-12T02:54:25.390123
Clopidogrel,54,377,377,0,2024-10-12T02:54:25.390123
Metoprolol,34,52,52,0,2024-10-12T02:54:25.405751
Insulin,44,469,469,0,2024-10-12T02:54:25.421372
Sertraline,74,334,334,0,2024-10-12T02:54:25.421372
Cetirizine,34,121,121,0,2024-10-12T02:54:25.436997
Fluoxetine,28,495,495,0,2024-10-12T02:54:25.436997
Prednisone,5,459,459,0,2024-10-12T02:54:25.455926
Citalopram,57,359,359,0,2024-10-12T02:54:25.462890
Doxycycline,25,62,62,0,2024-10-12T02:54:25.467986
Tamsulosin,83,308,308,0,2024-10-12T02:54:25.477313
Montelukast,71,73,73,0,2024-10-12T02:54:25.485310
Ranitidine,98,488,488,0,2024-10-12T02:54:25.487533
Clonazepam,63,396,396,0,2024-10-12T02:54:25.487533
Loratadine,74,312,312,0,2024-10-12T02:54:25.503157
Naproxen,41,314,314,0,2024-10-12T02:54:25.503157
Tramadol,94,161,161,0,2024-10-12T02:54:25.518789
Bisoprolol,19,260,260,0,2024-10-12T02:54:25.518789
Valsartan,82,18,18,0,2024-10-12T02:54:25.518789
Carvedilol,39,129,129,0,2024-10-12T02:54:25.534404
Bupropion,2,150,150,0,2024-10-12T02:54:25.534404
Allopurinol,38,224,224,0,2024-10-12T02:54:25.534404
Ciproflaxin,43,322,322,0,2024-10-12T02:54:25.550032
Meloxicam,54,431,431,0,2024-10-12T02:54:25.550032
Pregabalin,40,18,18,0,2024-10-12T02:54:25.550032
Lovastatin,33,80,80,0,2024-10-12T02:54:25.565656
Duloxetine,33,214,214,0,2024-10-12T02:54:25.565656
Fluticasone,100,286,286,0,2024-10-12T02:54:25.581305
Acyclovir,4,201,201,0,2024-10-12T02:54:25.581305
Nifedipine,77,217,217,0,2024-10-12T02:54:25.596904
Gabapentin,70,181,181,0,2024-10-12T02:54:25.596904
Dexamethasone,99,371,371,0,2024-10-12T02:54:25.596904
Diazepam,91,124,124,0,2024-10-12T02:54:25.612529
Verapamil,29,231,231,0,2024-10-12T02:54:25.612529
Phenobarbital,54,489,489,0,2024-10-12T02:54:25.628195
Chlorpheniramine,41,428,428,0,2024-10-12T02:54:25.628195
Azathioprine,44,345,345,0,2024-10-12T02:54:25.643779
Methylprednisolone,98,190,190,0,2024-10-12T02:54:25.643779
Nitrofurantoin,81,169,169,0,2024-10-12T02:54:25.643779
Metoclopramide,56,335,335,0,2024-10-12T02:54:25.659404
Rivaroxaban,5,447,447,0,2024-10-12T02:54:25.659404
Amiodarone,65,136,136,0,2024-10-12T02:54:25.675031
Spironolactone,46,167,167,0,2024-10-12T02:54:25.675031
Clonidine,12,355,355,0,2024-10-12T02:54:25.690654
Atenolol,48,176,176,0,2024-10-12T02:54:25.690654
Rosuvastatin,20,432,432,0,2024-10-12T02:54:25.690654
Latanoprost,83,489,489,0,2024-10-12T02:54:25.706285
Terazosin,78,264,264,0,2024-10-12T02:54:25.706285
Ezetimibe,13,122,122,0,2024-10-12T02:54:25.721904
Bismuth subsalicylate,12,102,102,0,2024-10-12T02:54:25.721904
Liraglutide,68,225,225,0,2024-10-12T02:54:25.737768
Dexamethasone,73,122,122,0,2024-10-12T02:54:25.737768
Chlorpromazine,32,51,51,0,2024-10-12T02:54:25.737768
Trazodone,37,45,45,0,2024-10-12T02:54:25.753395
Phenytoin,29,453,453,0,2024-10-12T02:54:25.753395
Anastrozole,7,342,342,0,2024-10-12T02:54:25.773335
Mirtazapine,18,455,455,0,2024-10-12T02:54:25.774439
Levocetirizine,4,72,72,0,2024-10-12T02:54:25.790107
Nitroprusside,54,139,139,0,2024-10-12T02:54:25.805692
Fentanyl,76,120,120,0,2024-10-12T02:54:25.805692
Codeine,85,299,299,0,2024-10-12T02:54:25.805692
Methadone,11,333,333,0,2024-10-12T02:54:25.821356
Enalapril,40,95,95,0,2024-10-12T02:54:25.821356
Olmesartan,62,32,32,0,2024-10-12T02:54:25.836945
Diphenhydramine,72,65,65,0,2024-10-12T02:54:25.836945
Sacubitril/Valsartan,24,239,239,0,2024-10-12T02:54:25.852697
Sevelamer,71,27,27,0,2024-10-12T02:54:25.852697
Buprenorphine,72,274,274,0,2024-10-12T02:54:25.852697
Olanzapine,3,174,174,0,2024-10-12T02:54:25.868190
Sotalol,86,433,433,0,2024-10-12T02:54:25.868190
Paliperidone,48,387,387,0,2024-10-12T02:54:25.883906
Esomeprazole,8,115,115,0,2024-10-12T02:54:25.883906
Apixaban,12,308,308,0,2024-10-12T02:54:25.899443
Insulin glargine,31,222,222,0,2024-10-12T02:54:25.899443
Metformin,78,429,429,0,2024-10-12T02:54:25.915194
Tadalafil,85,434,434,0,2024-10-12T02:54:25.915194
Dulaglutide,49,108,108,0,2024-10-12T02:54:25.915194
Azelastine,86,453,453,0,2024-10-12T02:54:25.930702
Tizanidine,27,61,61,0,2024-10-12T02:54:25.930702
Ropinirole,62,381,381,0,2024-10-12T02:54:25.946336
Isosorbide dinitrate,23,73,73,0,2024-10-12T02:54:25.946336
Nitroglycerin,99,240,240,0,2024-10-12T02:54:25.962023
Acetazolamide,3,20,20,0,2024-10-12T02:54:25.962023
Methotrexate,39,482,482,0,2024-10-12T02:54:25.977668
Bicalutamide,79,321,321,0,2024-10-12T02:54:25.986185
Beclomethasone,94,99,99,0,2024-10-12T02:54:25.991476
Clobetasol,85,378,378,0,2024-10-12T02:54:25.991476
Dexamethasone,2,397,397,0,2024-10-12T02:54:26.007237
Gatifloxacin,35,475,475,0,2024-10-12T02:54:26.007237
Imatinib,46,107,107,0,2024-10-12T02:54:26.022777
Ketorolac,54,465,465,0,2024-10-12T02:54:26.022777
Quetiapine,78,111,111,0,2024-10-12T02:54:26.022777
Thiamine,78,468,468,0,2024-10-12T02:54:26.038356
Valproate,68,40,40,0,2024-10-12T02:54:26.038356
Phentermine,45,116,116,0,2024-10-12T02:54:26.053982
Varenicline,26,146,146,0,2024-10-12T02:54:26.053982
Rivastigmine,78,361,361,0,2024-10-12T02:54:26.069611
Donepezil,57,62,62,0,2024-10-12T02:54:26.069611
Simethicone,41,352,352,0,2024-10-12T02:54:26.085227
Lidocaine,30,201,201,0,2024-10-12T02:54:26.085227
Gabapentin,20,315,315,0,2024-10-12T02:54:26.100853
Propranolol,17,475,475,0,2024-10-12T02:54:26.100853
Epinphrine,37,191,191,0,2024-10-12T02:54:26.116478
Clobetasone,34,494,494,0,2024-10-12T02:54:26.257110
Folic acid,83,137,137,0,2024-10-12T02:54:26.272823
Sodium bicarbonate,82,403,403,0,2024-10-12T02:54:26.272823
Sucrose,26,357,357,0,2024-10-12T02:54:26.288353
Hydrocortisone,18,71,71,0,2024-10-12T02:54:26.288353
Sodium nitroprusside,34,432,432,0,2024-10-12T02:54:26.288353
Carbidopa/Levodopa,31,336,336,0,2024-10-12T02:54:26.303994
Ascorbic acid,65,181,181,0,2024-10-12T02:54:26.303994
Diclofenac,70,353,353,0,2024-10-12T02:54:26.319601
Topiramate,25,477,477,0,2024-10-12T02:54:26.319601
Nortriptyline,18,105,105,0,2024-10-12T02:54:26.335229
Fluconazole,48,344,344,0,2024-10-12T02:54:26.335229
Metronidazole,14,189,189,0,2024-10-12T02:54:26.350919
Theophylline,94,70,70,0,2024-10-12T02:54:26.351982
Amphotericin B,79,434,434,0,2024-10-12T02:54:26.351982
Adefovir,17,248,248,0,2024-10-12T02:54:26.367014
Valganciclovir,28,191,191,0,2024-10-12T02:54:26.367014
Diltiazem,28,66,66,0,2024-10-12T02:54:26.382656
Mupirocin,53,338,338,0,2024-10-12T02:54:26.382656
Phenylephrine,53,431,431,0,2024-10-12T02:54:26.398289
Ranitidine,54,456,456,0,2024-10-12T02:54:26.414034
Probenecid,58,188,188,0,2024-10-12T02:54:26.414034
Dronabinol,36,476,476,0,2024-10-12T02:54:26.429569
Paliperidone,43,203,203,0,2024-10-12T02:54:26.429569
